tidspunkt,temperatur,trykk,fuktighet,pm25,pm10
2022-12-11 16:47:40.146484,25.61779772854051,1010.0938584049593,18.077124940525465,3,3
2022-12-11 16:48:13.039561,25.874627503395825,1010.1018753206656,18.03640893750978,3,3
2022-12-11 16:48:45.926681,26.20108722131832,1010.0911447033127,17.942728893905613,4,4
2022-12-11 16:50:42.036540,25.644129652988717,1010.0946352954977,17.87774032745011,3,3
2022-12-11 16:51:14.924464,26.61203146776353,1010.0732461807113,17.823657186670765,4,5
2022-12-11 16:51:47.825644,26.602747461115875,1010.0781412817371,17.790206477024864,4,5
2022-12-11 16:53:42.555078,26.287428386622885,1010.077581927415,17.922953990494385,2,2
2022-12-11 16:54:15.455250,26.01747378702168,1010.1145487138634,17.776785468818545,4,5
2022-12-11 16:54:48.345522,26.215477411590495,1010.1381136642636,17.95349757797196,3,4
2022-12-11 16:56:51.014097,26.112425116069332,1010.1686496973015,18.035696224552378,3,3
2022-12-11 16:57:23.912763,26.102886714654044,1010.1374680326086,17.785153224344143,5,6
2022-12-11 16:57:56.809175,26.12993735112697,1010.1099448579984,17.84219813050815,4,4
2022-12-11 16:59:55.732236,25.663753450328315,1010.1474248746925,18.030598547140734,3,3
2022-12-11 17:00:28.618117,26.32038658836102,1010.1096444089884,17.88246102270526,3,3
2022-12-11 17:01:01.517492,26.424831648552573,1010.1164849762572,17.811415013139527,4,4
2022-12-11 17:03:03.207340,25.996584764268384,1010.1370915235045,17.828141307060438,3,3
2022-12-11 17:03:36.112959,26.12761635027381,1010.1124489523023,17.85353016609036,4,5
2022-12-11 17:04:09.001330,26.202944019974442,1010.1290933661537,17.976419665766276,3,3
2022-12-11 17:06:09.683009,26.262825790721486,1010.1095841293774,17.92377999424247,2,4
2022-12-11 17:06:42.584799,26.008781161452852,1010.1252102558475,17.964422212075004,4,4
2022-12-11 17:07:15.483071,26.501215074394203,1010.1240063108124,18.08216153909799,3,4
2022-12-11 17:09:14.897856,26.075161741940615,1010.0857104508409,17.93969265579964,3,3
2022-12-11 17:09:47.800550,26.39094501991315,1010.0799629055427,17.835068485498027,3,4
